"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,51003,Total,703,95,4,2,3,33,0,0,0,322,"1,162"
Kings,Kings,51004,Active,758,77,3,1,5,45,0,0,0,257,"1,146"
Kings,Kings,51004,Inactive,66,16,0,1,0,2,0,0,0,22,107
Kings,Kings,51004,Total,824,93,3,2,5,47,0,0,0,279,"1,253"
Kings,Kings,51005,Active,751,88,9,2,2,15,0,0,1,316,"1,184"
Kings,Kings,51005,Inactive,72,10,0,1,1,2,0,0,0,13,99
Kings,Kings,51005,Total,823,98,9,3,3,17,0,0,1,329,"1,283"
Kings,Kings,51006,Active,572,52,3,0,0,19,1,0,0,240,887
Kings,Kings,51006,Inactive,40,9,0,0,0,1,0,0,0,15,65
Kings,Kings,51006,Total,612,61,3,0,0,20,1,0,0,255,952
Kings,Kings,51007,Active,659,48,0,4,2,39,0,0,0,169,921
Kings,Kings,51007,Inactive,67,8,0,2,0,6,0,0,0,31,114
Kings,Kings,51007,Total,726,56,0,6,2,45,0,0,0,200,"1,035"
Kings,Kings,51008,Active,213,13,2,0,2,16,0,0,0,75,321
Kings,Kings,51008,Inactive,28,2,0,0,0,1,0,0,0,7,38
Kings,Kings,51008,Total,241,15,2,0,2,17,0,0,0,82,359
Kings,Kings,51009,Active,219,27,0,1,2,8,2,0,0,87,346
Kings,Kings,51009,Inactive,13,3,0,0,0,1,0,0,0,9,26
Kings,Kings,51009,Total,232,30,0,1,2,9,2,0,0,96,372
,,,,,,,,,,,,,,
Page 113 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,51010,Active,143,18,1,0,2,1,0,0,0,35,200
Kings,Kings,51010,Inactive,10,1,0,0,0,0,0,0,0,2,13
Kings,Kings,51010,Total,153,19,1,0,2,1,0,0,0,37,213
Kings,Kings,51011,Active,811,82,1,7,10,32,0,0,0,230,"1,173"
Kings,Kings,51011,Inactive,81,12,1,0,1,5,0,0,0,28,128
Kings,Kings,51011,Total,892,94,2,7,11,37,0,0,0,258,"1,301"
Kings,Kings,51012,Active,845,60,2,9,10,33,0,0,1,214,"1,174"
Kings,Kings,51012,Inactive,102,6,1,0,1,4,0,0,0,33,147
Kings,Kings,51012,Total,947,66,3,9,11,37,0,0,1,247,"1,321"
Kings,Kings,51013,Active,547,36,5,7,2,21,1,0,0,195,814
Kings,Kings,51013,Inactive,59,5,0,0,0,5,0,0,0,18,87
Kings,Kings,51013,Total,606,41,5,7,2,26,1,0,0,213,901
Kings,Kings,51014,Active,511,104,7,0,2,13,0,0,0,196,833
Kings,Kings,51014,Inactive,18,4,0,0,0,0,0,0,0,9,31
Kings,Kings,51014,Total,529,108,7,0,2,13,0,0,0,205,864
Kings,Kings,51015,Active,475,142,8,2,0,16,0,0,0,157,800
Kings,Kings,51015,Inactive,30,5,0,0,0,1,0,0,0,13,49
Kings,Kings,51015,Total,505,147,8,2,0,17,0,0,0,170,849
Kings,Kings,51016,Active,573,154,6,1,0,15,0,0,0,204,953
Kings,Kings,51016,Inactive,39,7,0,0,0,1,0,0,0,13,60
Kings,Kings,51016,Total,612,161,6,1,0,16,0,0,0,217,"1,013"
,,,,,,,,,,,,,,
Page 114 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,51017,Active,355,62,0,2,4,8,2,0,0,197,630
Kings,Kings,51017,Inactive,29,5,1,0,1,0,0,0,0,19,55
Kings,Kings,51017,Total,384,67,1,2,5,8,2,0,0,216,685
Kings,Kings,51018,Active,21,2,0,0,0,1,0,0,0,7,31
Kings,Kings,51018,Inactive,4,1,0,0,0,0,0,0,0,0,5
Kings,Kings,51018,Total,25,3,0,0,0,1,0,0,0,7,36
Kings,Kings,51019,Active,68,14,0,0,0,4,0,0,0,33,119
Kings,Kings,51019,Inactive,11,3,0,0,0,0,0,0,0,2,16
Kings,Kings,51019,Total,79,17,0,0,0,4,0,0,0,35,135
Kings,Kings,51020,Active,528,63,1,2,4,22,0,0,0,159,779
Kings,Kings,51020,Inactive,91,10,2,2,0,10,0,0,0,33,148
Kings,Kings,51020,Total,619,73,3,4,4,32,0,0,0,192,927
Kings,Kings,51021,Active,126,13,2,2,2,4,0,0,0,31,180
Kings,Kings,51021,Inactive,9,3,0,0,0,0,0,0,0,3,15
Kings,Kings,51021,Total,135,16,2,2,2,4,0,0,0,34,195
Kings,Kings,51022,Active,111,8,0,1,2,4,0,0,0,38,164
Kings,Kings,51022,Inactive,18,2,0,0,0,1,0,0,0,5,26
Kings,Kings,51022,Total,129,10,0,1,2,5,0,0,0,43,190
Kings,Kings,51023,Active,251,13,3,0,0,9,0,0,1,53,330
Kings,Kings,51023,Inactive,19,5,1,0,0,0,0,0,0,3,28
Kings,Kings,51023,Total,270,18,4,0,0,9,0,0,1,56,358
,,,,,,,,,,,,,,
Page 115 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,51024,Active,275,90,3,0,1,7,0,0,0,119,495
Kings,Kings,51024,Inactive,29,7,2,0,0,0,0,0,0,8,46
Kings,Kings,51024,Total,304,97,5,0,1,7,0,0,0,127,541
Kings,Kings,51025,Active,1,2,0,0,0,0,0,0,0,0,3
Kings,Kings,51025,Inactive,0,0,0,0,0,0,0,0,0,1,1
Kings,Kings,51025,Total,1,2,0,0,0,0,0,0,0,1,4
Kings,Kings,51026,Active,301,100,5,0,1,16,1,0,0,108,532
