"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,27029,Inactive,51,16,1,0,0,1,0,0,0,25,94
Queens,Queens,27029,Total,478,84,3,1,5,11,0,0,0,199,781
Queens,Queens,27030,Active,558,178,6,1,2,17,0,0,0,214,976
Queens,Queens,27030,Inactive,25,12,0,0,0,1,0,0,0,11,49
Queens,Queens,27030,Total,583,190,6,1,2,18,0,0,0,225,"1,025"
Queens,Queens,27031,Active,92,9,1,1,1,1,0,0,0,28,133
Queens,Queens,27031,Inactive,17,1,0,0,0,0,0,0,0,1,19
Queens,Queens,27031,Total,109,10,1,1,1,1,0,0,0,29,152
Queens,Queens,27032,Active,84,11,0,0,0,7,0,0,0,41,143
Queens,Queens,27032,Inactive,3,3,0,0,0,0,0,0,0,0,6
Queens,Queens,27032,Total,87,14,0,0,0,7,0,0,0,41,149
Queens,Queens,27033,Active,77,20,0,0,0,4,0,0,0,38,139
Queens,Queens,27033,Inactive,1,0,0,0,0,0,0,0,0,0,1
Queens,Queens,27033,Total,78,20,0,0,0,4,0,0,0,38,140
Queens,Queens,27034,Active,384,87,2,3,2,6,0,0,0,113,597
Queens,Queens,27034,Inactive,29,8,0,0,0,1,0,0,0,8,46
Queens,Queens,27034,Total,413,95,2,3,2,7,0,0,0,121,643
Queens,Queens 27035,,Active,847,83,1,0,3,22,0,0,1,203,"1,160"
,,,,,,,,,,,,,,
Page 47 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,27035,Inactive,36,8,0,0,0,3,0,0,0,9,56
Queens,Queens,27035,Total,883,91,1,0,3,25,0,0,1,212,"1,216"
Queens,Queens,27036,Active,686,145,4,1,3,33,0,0,1,292,"1,165"
Queens,Queens,27036,Inactive,39,20,1,0,0,5,0,0,0,18,83
Queens,Queens,27036,Total,725,165,5,1,3,38,0,0,1,310,"1,248"
Queens,Queens,27037,Active,756,69,4,1,7,30,0,0,0,150,"1,017"
Queens,Queens,27037,Inactive,54,6,0,0,0,3,0,0,0,12,75
Queens,Queens,27037,Total,810,75,4,1,7,33,0,0,0,162,"1,092"
Queens,Queens,27038,Active,902,67,5,1,8,25,0,0,0,165,"1,173"
Queens,Queens,27038,Inactive,65,5,1,0,0,2,0,0,0,17,90
Queens,Queens,27038,Total,967,72,6,1,8,27,0,0,0,182,"1,263"
Queens,Queens,27039,Active,783,42,4,0,6,23,0,0,0,128,986
Queens,Queens,27039,Inactive,42,5,1,0,1,3,0,0,0,6,58
Queens,Queens,27039,Total,825,47,5,0,7,26,0,0,0,134,"1,044"
Queens,Queens,27040,Active,878,67,4,1,8,27,0,0,1,159,"1,145"
Queens,Queens,27040,Inactive,56,2,0,0,0,0,0,0,0,7,65
Queens,Queens,27040,Total,934,69,4,1,8,27,0,0,1,166,"1,210"
Queens,Queens,27041,Active,895,75,3,1,7,22,0,1,0,153,"1,157"
Queens,Queens,27041,Inactive,42,1,1,0,0,0,0,0,0,5,49
Queens,Queens,27041,Total,937,76,4,1,7,22,0,1,0,158,"1,206"
Queens,Queens 27042,,Active,797,94,2,1,2,17,1,0,0,269,"1,183"
,,,,,,,,,,,,,,
Page 48 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,27042,Inactive,40,16,0,1,0,4,0,0,0,18,79
Queens,Queens,27042,Total,837,110,2,2,2,21,1,0,0,287,"1,262"
Queens,Queens,27043,Active,320,71,3,0,2,9,0,0,0,140,545
Queens,Queens,27043,Inactive,29,4,0,0,0,1,0,0,0,12,46
Queens,Queens,27043,Total,349,75,3,0,2,10,0,0,0,152,591
Queens,Queens,27044,Active,491,80,3,1,4,14,0,0,0,150,743
Queens,Queens,27044,Inactive,42,3,1,0,0,2,0,0,0,24,72
Queens,Queens,27044,Total,533,83,4,1,4,16,0,0,0,174,815
Queens,Queens,27045,Active,726,127,6,3,9,27,0,0,0,242,"1,140"
Queens,Queens,27045,Inactive,71,13,0,0,0,5,0,0,0,15,104
Queens,Queens,27045,Total,797,140,6,3,9,32,0,0,0,257,"1,244"
Queens,Queens,27046,Active,168,90,1,0,0,9,0,0,0,118,386
Queens,Queens,27046,Inactive,7,2,0,0,0,1,0,0,0,8,18
Queens,Queens,27046,Total,175,92,1,0,0,10,0,0,0,126,404
Queens,Queens,27047,Active,737,137,1,2,3,42,0,0,0,315,"1,237"
Queens,Queens,27047,Inactive,49,5,0,0,0,1,0,0,0,16,71
Queens,Queens,27047,Total,786,142,1,2,3,43,0,0,0,331,"1,308"
Queens,Queens,27048,Active,649,187,4,1,3,28,0,0,1,269,"1,142"
Queens,Queens,27048,Inactive,53,16,0,0,0,0,0,0,0,26,95
Queens,Queens,27048,Total,702,203,4,1,3,28,0,0,1,295,"1,237"
Queens,Queens 27049,,Active,588,177,4,0,3,30,0,0,0,263,"1,065"
,,,,,,,,,,,,,,
Page 49 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,27049,Inactive,45,10,1,0,0,3,0,0,0,16,75
Queens,Queens,27049,Total,633,187,5,0,3,33,0,0,0,279,"1,140"
Queens,Queens,27050,Active,512,140,2,0,1,21,0,0,0,196,872
Queens,Queens,27050,Inactive,50,5,0,0,0,2,0,0,0,13,70
Queens,Queens,27050,Total,562,145,2,0,1,23,0,0,0,209,942
Queens,Queens,27051,Active,490,374,12,0,3,38,0,0,1,269,"1,187"
Queens,Queens,27051,Inactive,18,15,2,0,1,1,0,0,0,12,49
Queens,Queens,27051,Total,508,389,14,0,4,39,0,0,1,281,"1,236"
Queens,Queens,27052,Active,553,113,6,0,2,26,0,0,0,269,969
Queens,Queens,27052,Inactive,38,7,1,0,0,2,0,0,0,21,69
Queens,Queens,27052,Total,591,120,7,0,2,28,0,0,0,290,"1,038"
Queens,Queens,27053,Active,650,135,5,2,5,26,0,0,0,242,"1,065"
Queens,Queens,27053,Inactive,61,21,0,0,0,2,0,0,0,40,124
Queens,Queens,27053,Total,711,156,5,2,5,28,0,0,0,282,"1,189"
Queens,Queens,27054,Active,640,159,5,1,3,30,0,0,0,252,"1,090"
Queens,Queens,27054,Inactive,29,14,0,0,0,1,0,0,0,17,61
Queens,Queens,27054,Total,669,173,5,1,3,31,0,0,0,269,"1,151"
Queens,Queens,27055,Active,355,66,1,0,1,15,0,0,0,131,569
Queens,Queens,27055,Inactive,26,6,0,0,1,1,0,0,0,10,44
Queens,Queens,27055,Total,381,72,1,0,2,16,0,0,0,141,613
Queens,Queens 27056,,Active,508,60,0,0,1,12,0,0,0,83,664
,,,,,,,,,,,,,,
Page 50 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,27056,Inactive,33,9,0,0,1,4,0,0,0,14,61
Queens,Queens,27056,Total,541,69,0,0,2,16,0,0,0,97,725
Queens,Queens,27057,Active,202,211,3,0,1,18,0,0,0,97,532
Queens,Queens,27057,Inactive,15,2,1,0,0,2,0,0,0,5,25
Queens,Queens,27057,Total,217,213,4,0,1,20,0,0,0,102,557
Queens,Queens,27058,Active,1,0,0,0,0,0,0,0,0,1,2
Queens,Queens,27058,Inactive,1,0,0,0,0,0,0,0,0,2,3
Queens,Queens,27058,Total,2,0,0,0,0,0,0,0,0,3,5
Queens,Queens,27059,Active,479,187,4,1,2,20,0,0,0,206,899
Queens,Queens,27059,Inactive,23,14,0,0,0,3,0,0,0,21,61
Queens,Queens,27059,Total,502,201,4,1,2,23,0,0,0,227,960
Queens,Queens,27060,Active,473,118,4,1,2,26,0,0,1,194,819
Queens,Queens,27060,Inactive,23,11,1,0,0,2,0,0,0,12,49
Queens,Queens,27060,Total,496,129,5,1,2,28,0,0,1,206,868
Queens,Queens,27061,Active,530,122,4,2,4,24,1,0,0,264,951
Queens,Queens,27061,Inactive,27,7,1,0,1,6,0,0,0,7,49
Queens,Queens,27061,Total,557,129,5,2,5,30,1,0,0,271,"1,000"
Queens,Queens,27062,Active,530,136,7,1,3,25,1,0,1,239,943
Queens,Queens,27062,Inactive,42,7,0,0,0,1,0,0,0,15,65
Queens,Queens,27062,Total,572,143,7,1,3,26,1,0,1,254,"1,008"
Queens,Queens 27063,,Active,582,163,9,2,10,27,1,0,1,310,"1,105"
,,,,,,,,,,,,,,
Page 51 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,27063,Inactive,45,27,1,0,1,2,0,0,0,35,111
Queens,Queens,27063,Total,627,190,10,2,11,29,1,0,1,345,"1,216"
Queens,Queens,27064,Active,673,147,14,0,7,39,0,0,1,319,"1,200"
Queens,Queens,27064,Inactive,41,18,5,0,0,2,0,0,0,13,79
Queens,Queens,27064,Total,714,165,19,0,7,41,0,0,1,332,"1,279"
Queens,Queens,27065,Active,584,199,9,3,2,31,1,0,2,276,"1,107"
Queens,Queens,27065,Inactive,27,15,0,0,1,3,0,0,0,18,64
Queens,Queens,27065,Total,611,214,9,3,3,34,1,0,2,294,"1,171"
Queens,Queens,27066,Active,595,185,7,1,4,35,0,0,0,302,"1,129"
Queens,Queens,27066,Inactive,50,18,2,0,1,4,0,0,0,24,99
Queens,Queens,27066,Total,645,203,9,1,5,39,0,0,0,326,"1,228"
Queens,Queens,27067,Active,640,187,5,3,3,29,0,0,2,274,"1,143"
Queens,Queens,27067,Inactive,30,21,0,0,0,2,0,0,0,20,73
Queens,Queens,27067,Total,670,208,5,3,3,31,0,0,2,294,"1,216"
Queens,Queens,27068,Active,591,157,4,1,3,28,0,0,0,282,"1,066"
Queens,Queens,27068,Inactive,30,14,2,0,0,5,0,0,0,11,62
Queens,Queens,27068,Total,621,171,6,1,3,33,0,0,0,293,"1,128"
Queens,Queens,27079,Active,417,81,4,0,1,15,0,0,0,250,768
Queens,Queens,27079,Inactive,24,4,0,0,1,0,0,0,0,13,42
Queens,Queens,27079,Total,441,85,4,0,2,15,0,0,0,263,810
Queens,Queens 27080,,Active,483,98,2,0,4,20,0,0,1,167,775
,,,,,,,,,,,,,,
Page 52 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,27080,Inactive,32,8,0,0,0,3,0,0,0,17,60
Queens,Queens,27080,Total,515,106,2,0,4,23,0,0,1,184,835
Queens,Queens,27081,Active,517,177,11,0,5,32,1,0,0,297,"1,040"
Queens,Queens,27081,Inactive,33,13,0,0,0,1,0,0,0,18,65
Queens,Queens,27081,Total,550,190,11,0,5,33,1,0,0,315,"1,105"
Queens,Queens,28001,Active,495,63,3,1,6,11,0,0,0,137,716
Queens,Queens,28001,Inactive,27,1,1,0,0,2,0,0,0,4,35
Queens,Queens,28001,Total,522,64,4,1,6,13,0,0,0,141,751
Queens,Queens,28002,Active,309,69,3,0,3,9,1,0,0,96,490
Queens,Queens,28002,Inactive,7,0,0,0,1,0,0,0,0,6,14
Queens,Queens,28002,Total,316,69,3,0,4,9,1,0,0,102,504
Queens,Queens,28003,Active,564,141,17,0,3,33,0,1,0,200,959
Queens,Queens,28003,Inactive,20,6,0,0,0,1,0,0,0,15,42
Queens,Queens,28003,Total,584,147,17,0,3,34,0,1,0,215,"1,001"
Queens,Queens,28004,Active,279,52,7,0,2,6,0,0,0,117,463
Queens,Queens,28004,Inactive,12,3,0,0,0,0,0,0,0,8,23
Queens,Queens,28004,Total,291,55,7,0,2,6,0,0,0,125,486
Queens,Queens,28005,Active,258,57,2,0,3,17,1,0,0,85,423
Queens,Queens,28005,Inactive,13,3,0,0,1,1,0,0,0,9,27
Queens,Queens,28005,Total,271,60,2,0,4,18,1,0,0,94,450
Queens,Queens 28006,,Active,344,130,17,0,4,14,0,0,1,177,687
,,,,,,,,,,,,,,
Page 53 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,28006,Inactive,15,3,0,0,0,0,0,0,0,4,22
Queens,Queens,28006,Total,359,133,17,0,4,14,0,0,1,181,709
Queens,Queens,28007,Active,280,59,1,0,3,15,0,0,0,88,446
Queens,Queens,28007,Inactive,35,3,0,0,0,3,0,0,0,15,56
Queens,Queens,28007,Total,315,62,1,0,3,18,0,0,0,103,502
Queens,Queens,28008,Active,141,61,4,0,0,4,0,0,0,45,255
Queens,Queens,28008,Inactive,7,2,0,0,0,0,0,0,0,5,14
Queens,Queens,28008,Total,148,63,4,0,0,4,0,0,0,50,269
Queens,Queens,28009,Active,403,106,1,4,6,21,0,0,0,146,687
Queens,Queens,28009,Inactive,18,6,0,0,0,2,0,0,0,6,32
Queens,Queens,28009,Total,421,112,1,4,6,23,0,0,0,152,719
Queens,Queens,28010,Active,539,145,4,5,2,27,0,0,0,192,914
Queens,Queens,28010,Inactive,31,8,0,0,0,5,0,0,0,18,62
Queens,Queens,28010,Total,570,153,4,5,2,32,0,0,0,210,976
Queens,Queens,28011,Active,481,114,3,2,2,30,0,0,0,198,830
Queens,Queens,28011,Inactive,51,9,1,1,0,5,0,0,0,22,89
Queens,Queens,28011,Total,532,123,4,3,2,35,0,0,0,220,919
Queens,Queens,28012,Active,358,74,2,3,1,22,0,0,0,137,597
Queens,Queens,28012,Inactive,33,11,0,0,0,3,0,0,0,7,54
Queens,Queens,28012,Total,391,85,2,3,1,25,0,0,0,144,651
Queens,Queens 28013,,Active,19,8,0,0,0,1,0,0,0,7,35
,,,,,,,,,,,,,,
Page 54 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 28013,Total,19,8,0,0,0,1,0,0,0,7,35
Queens,,Queens 28014,Active,528,142,12,6,3,17,0,0,1,273,982
Queens,,Queens 28014,Inactive,39,8,2,1,0,3,0,0,0,14,67
Queens,,Queens 28014,Total,567,150,14,7,3,20,0,0,1,287,"1,049"
Queens,Queens,28015,Active,547,246,18,1,2,38,0,0,1,242,"1,095"
Queens,Queens,28015,Inactive,33,6,2,0,0,2,0,0,0,8,51
Queens,Queens,28015,Total,580,252,20,1,2,40,0,0,1,250,"1,146"
Queens,Queens,28016,Active,402,334,24,0,1,28,0,0,0,225,"1,014"
Queens,Queens,28016,Inactive,30,15,1,0,1,2,0,0,0,14,63
Queens,Queens,28016,Total,432,349,25,0,2,30,0,0,0,239,"1,077"
Queens,Queens,28017,Active,445,268,13,0,1,31,0,0,0,218,976
Queens,Queens,28017,Inactive,26,10,1,0,2,1,0,0,0,14,54
Queens,Queens,28017,Total,471,278,14,0,3,32,0,0,0,232,"1,030"
Queens,Queens,28018,Active,564,244,11,0,1,44,0,0,0,299,"1,163"
Queens,Queens,28018,Inactive,24,21,4,0,0,3,0,0,0,20,72
Queens,Queens,28018,Total,588,265,15,0,1,47,0,0,0,319,"1,235"
Queens,Queens,28019,Active,629,242,8,5,5,33,0,0,0,318,"1,240"
Queens,Queens,28019,Inactive,19,11,0,0,0,0,0,0,0,16,46
Queens,Queens,28019,Total,648,253,8,5,5,33,0,0,0,334,"1,286"
Queens,Queens,28020,Active,640,172,10,0,2,42,0,0,0,281,"1,147"
Queens,Queens,28020,Inactive,36,14,1,0,0,5,0,0,0,21,77
,,,,,,,,,,,,,,
Page 55 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 28020,Total,676,186,11,0,2,47,0,0,0,302,"1,224"
Queens,,Queens 28021,Active,520,286,9,4,1,37,0,0,0,279,"1,136"
Queens,,Queens 28021,Inactive,21,9,0,0,0,3,0,0,1,11,45
Queens,,Queens 28021,Total,541,295,9,4,1,40,0,0,1,290,"1,181"
Queens,Queens,28022,Active,607,169,4,1,4,25,0,0,0,237,"1,047"
Queens,Queens,28022,Inactive,32,15,0,0,0,2,0,0,0,11,60
Queens,Queens,28022,Total,639,184,4,1,4,27,0,0,0,248,"1,107"
Queens,Queens,28023,Active,675,149,3,2,2,34,0,0,0,233,"1,098"
Queens,Queens,28023,Inactive,51,10,0,0,0,7,0,0,0,27,95
Queens,Queens,28023,Total,726,159,3,2,2,41,0,0,0,260,"1,193"
Queens,Queens,28024,Active,344,81,1,1,0,23,0,0,1,155,606
Queens,Queens,28024,Inactive,31,7,1,0,1,5,0,0,0,20,65
Queens,Queens,28024,Total,375,88,2,1,1,28,0,0,1,175,671
Queens,Queens,28025,Active,659,142,6,6,2,35,0,0,0,254,"1,104"
Queens,Queens,28025,Inactive,65,6,0,0,0,5,0,0,0,21,97
Queens,Queens,28025,Total,724,148,6,6,2,40,0,0,0,275,"1,201"
Queens,Queens,28026,Active,313,52,0,3,0,25,0,0,0,120,513
Queens,Queens,28026,Inactive,35,7,0,0,0,5,0,0,0,12,59
Queens,Queens,28026,Total,348,59,0,3,0,30,0,0,0,132,572
Queens,Queens,28027,Active,310,81,2,4,2,21,0,0,0,118,538
Queens,Queens,28027,Inactive,39,11,1,0,0,5,0,0,0,16,72
,,,,,,,,,,,,,,
Page 56 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,,Queens 28027,Total,349,92,3,4,2,26,0,0,0,134,610
Queens,,Queens 28028,Active,601,154,3,3,0,40,1,0,0,261,"1,063"
Queens,,Queens 28028,Inactive,45,12,0,0,0,1,0,0,0,24,82
Queens,,Queens 28028,Total,646,166,3,3,0,41,1,0,0,285,"1,145"
Queens,Queens,28029,Active,452,102,4,0,0,23,0,0,0,168,749
Queens,Queens,28029,Inactive,35,16,0,0,0,3,0,0,0,24,78
Queens,Queens,28029,Total,487,118,4,0,0,26,0,0,0,192,827
Queens,Queens,28030,Active,433,77,2,1,0,24,0,0,0,185,722
Queens,Queens,28030,Inactive,40,10,0,0,0,4,0,0,0,16,70
Queens,Queens,28030,Total,473,87,2,1,0,28,0,0,0,201,792
Queens,Queens,28031,Active,656,126,5,2,1,22,0,0,1,275,"1,088"
Queens,Queens,28031,Inactive,52,11,0,0,0,1,0,0,0,20,84
Queens,Queens,28031,Total,708,137,5,2,1,23,0,0,1,295,"1,172"
Queens,Queens,28032,Active,320,84,0,1,0,16,0,0,0,130,551
Queens,Queens,28032,Inactive,23,4,0,0,0,0,0,0,0,15,42
Queens,Queens,28032,Total,343,88,0,1,0,16,0,0,0,145,593
Queens,Queens,28033,Active,17,7,0,0,0,1,0,0,0,7,32
Queens,Queens,28033,Total,17,7,0,0,0,1,0,0,0,7,32
Queens,Queens,28034,Active,60,17,1,0,0,3,0,0,0,33,114
Queens,Queens,28034,Inactive,3,0,0,0,0,0,0,0,0,5,8
Queens,Queens,28034,Total,63,17,1,0,0,3,0,0,0,38,122
,,,,,,,,,,,,,,
Page 57 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,28035,Active,600,145,2,2,1,34,0,0,1,257,"1,042"
Queens,Queens,28035,Inactive,67,13,0,0,0,7,0,0,0,22,109
Queens,Queens,28035,Total,667,158,2,2,1,41,0,0,1,279,"1,151"
Queens,Queens,28036,Active,620,113,3,2,4,45,0,0,2,230,"1,019"
Queens,Queens,28036,Inactive,68,15,0,0,0,2,0,0,0,20,105
Queens,Queens,28036,Total,688,128,3,2,4,47,0,0,2,250,"1,124"
Queens,Queens,28037,Active,544,96,1,1,2,37,1,0,0,209,891
Queens,Queens,28037,Inactive,46,10,0,2,0,3,0,0,0,30,91
Queens,Queens,28037,Total,590,106,1,3,2,40,1,0,0,239,982
Queens,Queens,28038,Active,630,155,5,2,0,41,0,0,0,282,"1,115"
Queens,Queens,28038,Inactive,88,27,1,0,0,8,0,0,0,38,162
Queens,Queens,28038,Total,718,182,6,2,0,49,0,0,0,320,"1,277"
Queens,Queens,28039,Active,704,154,3,0,0,49,0,0,1,235,"1,146"
Queens,Queens,28039,Inactive,82,19,0,0,2,7,0,0,0,30,140
Queens,Queens,28039,Total,786,173,3,0,2,56,0,0,1,265,"1,286"
Queens,Queens,28040,Active,675,140,1,1,0,31,0,0,1,261,"1,110"
Queens,Queens,28040,Inactive,75,13,0,0,0,6,0,0,0,35,129
Queens,Queens,28040,Total,750,153,1,1,0,37,0,0,1,296,"1,239"
Queens,Queens,28041,Active,638,176,2,1,1,33,0,0,2,272,"1,125"
Queens,Queens,28041,Inactive,48,14,2,0,0,3,0,0,1,21,89
Queens,Queens,28041,Total,686,190,4,1,1,36,0,0,3,293,"1,214"
,,,,,,,,,,,,,,
Page 58 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,28042,Active,736,106,3,3,0,37,1,0,1,246,"1,133"
Queens,Queens,28042,Inactive,93,16,1,0,0,5,0,0,0,36,151
Queens,Queens,28042,Total,829,122,4,3,0,42,1,0,1,282,"1,284"
Queens,Queens,28043,Active,509,123,2,0,2,23,0,0,0,235,894
