"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 38031,,Total,666,97,9,2,23,0,0,219,"1,016"
Queens,Queens 38032,,Active,626,106,5,1,31,1,0,173,943
Queens,Queens 38032,,Inactive,71,11,0,0,3,0,0,13,98
Queens,Queens 38032,,Total,697,117,5,1,34,1,0,186,"1,041"
Queens,Queens,38033,Active,321,53,8,2,13,2,0,118,517
Queens,Queens,38033,Inactive,35,8,0,0,2,0,0,11,56
Queens,Queens,38033,Total,356,61,8,2,15,2,0,129,573
Queens,Queens,38034,Active,238,31,1,3,6,0,0,65,344
Queens,Queens,38034,Inactive,29,8,0,0,0,0,0,6,43
Queens,Queens,38034,Total,267,39,1,3,6,0,0,71,387
Queens,Queens,38035,Active,129,23,0,0,4,0,0,44,200
Queens,Queens,38035,Inactive,20,1,0,0,0,0,0,1,22
Queens,Queens,38035,Total,149,24,0,0,4,0,0,45,222
Queens,Queens,38036,Active,248,37,1,2,4,0,0,87,379
Queens,Queens,38036,Inactive,23,1,0,0,0,0,0,4,28
Queens,Queens,38036,Total,271,38,1,2,4,0,0,91,407
Queens,Queens,38037,Active,299,37,2,0,17,0,0,121,476
Queens,Queens,38037,Inactive,28,6,1,0,0,0,0,7,42
Queens,Queens,38037,Total,327,43,3,0,17,0,0,128,518
Queens,Queens,38038,Active,725,83,6,7,25,0,0,245,"1,091"
Queens,Queens,38038,Inactive,26,8,0,0,1,0,0,5,40
,,,,,,,,,,,,
Page 154 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 38038,,Total,751,91,6,7,26,0,0,250,"1,131"
Queens,Queens 38039,,Active,712,131,3,8,28,2,0,250,"1,134"
Queens,Queens 38039,,Inactive,28,3,1,0,0,0,0,7,39
Queens,Queens 38039,,Total,740,134,4,8,28,2,0,257,"1,173"
Queens,Queens,38040,Active,685,87,3,6,29,3,0,246,"1,059"
Queens,Queens,38040,Inactive,22,2,0,0,1,0,0,9,34
Queens,Queens,38040,Total,707,89,3,6,30,3,0,255,"1,093"
Queens,Queens,38041,Active,697,96,2,3,27,1,1,205,"1,032"
Queens,Queens,38041,Inactive,26,5,0,0,1,0,0,9,41
Queens,Queens,38041,Total,723,101,2,3,28,1,1,214,"1,073"
Queens,Queens,38042,Active,694,108,13,6,36,5,0,224,"1,086"
Queens,Queens,38042,Inactive,59,5,0,1,1,0,0,15,81
Queens,Queens,38042,Total,753,113,13,7,37,5,0,239,"1,167"
Queens,Queens,38043,Active,405,51,5,2,9,0,0,119,591
Queens,Queens,38043,Inactive,16,1,0,1,0,0,0,4,22
Queens,Queens,38043,Total,421,52,5,3,9,0,0,123,613
Queens,Queens,38044,Active,515,82,10,2,21,1,0,179,810
Queens,Queens,38044,Inactive,13,5,0,0,0,0,0,8,26
Queens,Queens,38044,Total,528,87,10,2,21,1,0,187,836
Queens,Queens,38045,Active,421,55,4,1,11,0,0,137,629
Queens,Queens,38045,Inactive,19,1,0,0,0,0,0,4,24
,,,,,,,,,,,,
Page 155 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 38045,,Total,440,56,4,1,11,0,0,141,653
Queens,Queens 38046,,Active,432,56,1,4,9,0,0,120,622
Queens,Queens 38046,,Inactive,15,7,1,0,2,0,0,8,33
Queens,Queens 38046,,Total,447,63,2,4,11,0,0,128,655
Queens,Queens,38047,Active,428,76,3,4,21,2,0,162,696
Queens,Queens,38047,Inactive,11,0,0,0,2,0,0,7,20
Queens,Queens,38047,Total,439,76,3,4,23,2,0,169,716
Queens,Queens,38048,Active,641,156,6,2,27,1,1,211,"1,045"
Queens,Queens,38048,Inactive,32,14,2,0,2,0,0,12,62
Queens,Queens,38048,Total,673,170,8,2,29,1,1,223,"1,107"
Queens,Queens,38049,Active,731,139,4,6,26,0,0,208,"1,114"
Queens,Queens,38049,Inactive,31,8,1,0,0,0,0,14,54
Queens,Queens,38049,Total,762,147,5,6,26,0,0,222,"1,168"
Queens,Queens,38050,Active,397,89,3,0,19,1,0,135,644
Queens,Queens,38050,Inactive,24,11,0,0,1,1,0,13,50
Queens,Queens,38050,Total,421,100,3,0,20,2,0,148,694
Queens,Queens,38051,Active,785,149,8,1,22,0,0,215,"1,180"
Queens,Queens,38051,Inactive,32,10,0,0,0,0,0,13,55
Queens,Queens,38051,Total,817,159,8,1,22,0,0,228,"1,235"
Queens,Queens,38052,Active,687,159,13,4,31,2,0,205,"1,101"
Queens,Queens,38052,Inactive,28,11,3,0,4,2,0,5,53
,,,,,,,,,,,,
Page 156 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 38052,,Total,715,170,16,4,35,4,0,210,"1,154"
Queens,Queens 38053,,Active,208,36,1,0,8,0,0,70,323
Queens,Queens 38053,,Inactive,6,2,0,0,1,0,0,5,14
Queens,Queens 38053,,Total,214,38,1,0,9,0,0,75,337
Queens,Queens,38054,Active,379,63,3,2,13,0,0,158,618
Queens,Queens,38054,Inactive,16,5,0,0,0,0,0,4,25
Queens,Queens,38054,Total,395,68,3,2,13,0,0,162,643
Queens,Queens,38055,Active,766,109,5,5,24,1,1,250,"1,161"
Queens,Queens,38055,Inactive,42,0,0,0,4,0,0,17,63
Queens,Queens,38055,Total,808,109,5,5,28,1,1,267,"1,224"
Queens,Queens,38056,Active,655,104,13,6,25,2,0,196,"1,001"
Queens,Queens,38056,Inactive,28,6,0,0,1,0,0,5,40
Queens,Queens,38056,Total,683,110,13,6,26,2,0,201,"1,041"
Queens,Queens,38057,Active,745,103,8,12,29,1,0,248,"1,146"
Queens,Queens,38057,Inactive,33,6,0,1,0,0,0,11,51
Queens,Queens,38057,Total,778,109,8,13,29,1,0,259,"1,197"
Queens,Queens,38058,Active,715,137,5,5,39,1,0,235,"1,137"
Queens,Queens,38058,Inactive,41,8,0,0,6,0,0,19,74
Queens,Queens,38058,Total,756,145,5,5,45,1,0,254,"1,211"
Queens,Queens,38059,Active,408,66,2,2,15,1,0,134,628
Queens,Queens,38059,Inactive,22,5,0,0,0,0,0,10,37
,,,,,,,,,,,,
Page 157 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 38059,,Total,430,71,2,2,15,1,0,144,665
Queens,Queens 39001,,Active,822,76,2,4,17,1,0,210,"1,132"
Queens,Queens 39001,,Inactive,34,2,0,0,2,0,0,8,46
Queens,Queens 39001,,Total,856,78,2,4,19,1,0,218,"1,178"
Queens,Queens,39002,Active,798,73,0,4,24,2,0,232,"1,133"
Queens,Queens,39002,Inactive,47,7,0,1,3,0,0,10,68
Queens,Queens,39002,Total,845,80,0,5,27,2,0,242,"1,201"
Queens,Queens,39003,Active,814,118,4,5,23,0,0,212,"1,176"
Queens,Queens,39003,Inactive,30,7,0,0,0,0,0,5,42
Queens,Queens,39003,Total,844,125,4,5,23,0,0,217,"1,218"
Queens,Queens,39004,Active,809,93,3,5,22,0,0,216,"1,148"
Queens,Queens,39004,Inactive,40,4,0,1,0,0,0,12,57
Queens,Queens,39004,Total,849,97,3,6,22,0,0,228,"1,205"
Queens,Queens,39005,Active,616,69,1,2,25,0,0,196,909
Queens,Queens,39005,Inactive,54,3,0,1,0,0,0,16,74
Queens,Queens,39005,Total,670,72,1,3,25,0,0,212,983
Queens,Queens,39006,Active,509,41,1,2,5,0,0,131,689
Queens,Queens,39006,Inactive,39,8,0,0,3,0,0,6,56
Queens,Queens,39006,Total,548,49,1,2,8,0,0,137,745
Queens,Queens,39007,Active,834,88,4,4,22,0,0,199,"1,151"
Queens,Queens,39007,Inactive,37,4,0,0,0,0,0,10,51
,,,,,,,,,,,,
Page 158 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 39007,,Total,871,92,4,4,22,0,0,209,"1,202"
Queens,Queens 39008,,Active,591,53,3,2,14,1,0,177,841
Queens,Queens 39008,,Inactive,23,4,0,0,0,0,0,6,33
Queens,Queens 39008,,Total,614,57,3,2,14,1,0,183,874
Queens,Queens,39009,Active,757,78,1,4,21,2,0,217,"1,080"
Queens,Queens,39009,Inactive,17,3,0,0,1,0,0,4,25
Queens,Queens,39009,Total,774,81,1,4,22,2,0,221,"1,105"
Queens,Queens,39010,Active,759,85,2,5,26,1,0,258,"1,136"
Queens,Queens,39010,Inactive,17,0,0,0,0,0,0,5,22
Queens,Queens,39010,Total,776,85,2,5,26,1,0,263,"1,158"
Queens,Queens,39011,Active,570,111,3,0,22,0,0,232,938
Queens,Queens,39011,Inactive,29,4,0,0,1,0,0,19,53
Queens,Queens,39011,Total,599,115,3,0,23,0,0,251,991
Queens,Queens,39012,Active,761,93,4,6,23,5,0,223,"1,115"
Queens,Queens,39012,Inactive,24,7,0,0,1,0,0,12,44
Queens,Queens,39012,Total,785,100,4,6,24,5,0,235,"1,159"
Queens,Queens,39013,Active,623,70,2,3,25,1,0,220,944
Queens,Queens,39013,Inactive,37,7,0,0,3,0,0,17,64
Queens,Queens,39013,Total,660,77,2,3,28,1,0,237,"1,008"
Queens,Queens,39014,Active,581,95,2,3,15,0,0,210,906
Queens,Queens,39014,Inactive,38,8,2,0,1,0,0,17,66
,,,,,,,,,,,,
Page 159 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 39014,,Total,619,103,4,3,16,0,0,227,972
Queens,Queens 39015,,Active,677,67,4,3,15,0,0,180,946
Queens,Queens 39015,,Inactive,56,4,0,0,2,0,0,14,76
Queens,Queens 39015,,Total,733,71,4,3,17,0,0,194,"1,022"
Queens,Queens,39016,Active,629,84,1,4,18,1,0,202,939
Queens,Queens,39016,Inactive,54,10,0,1,2,0,0,17,84
Queens,Queens,39016,Total,683,94,1,5,20,1,0,219,"1,023"
Queens,Queens,39017,Active,605,85,2,4,21,1,0,192,910
Queens,Queens,39017,Inactive,49,6,0,0,1,0,0,21,77
Queens,Queens,39017,Total,654,91,2,4,22,1,0,213,987
Queens,Queens,39018,Active,674,79,0,1,23,2,0,183,962
Queens,Queens,39018,Inactive,64,9,0,0,5,0,0,18,96
Queens,Queens,39018,Total,738,88,0,1,28,2,0,201,"1,058"
Queens,Queens,39019,Active,608,51,4,3,23,2,0,182,873
Queens,Queens,39019,Inactive,62,8,0,2,1,0,0,11,84
Queens,Queens,39019,Total,670,59,4,5,24,2,0,193,957
Queens,Queens,39020,Active,70,8,1,0,1,0,0,22,102
Queens,Queens,39020,Inactive,3,0,0,0,0,0,0,2,5
Queens,Queens,39020,Total,73,8,1,0,1,0,0,24,107
Queens,Queens,39021,Active,97,18,0,0,5,0,0,60,180
Queens,Queens,39021,Inactive,5,2,0,0,0,0,0,9,16
,,,,,,,,,,,,
Page 160 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 39021,,Total,102,20,0,0,5,0,0,69,196
Queens,Queens 39022,,Active,132,26,1,0,2,0,0,65,226
Queens,Queens 39022,,Inactive,7,4,0,0,2,0,0,7,20
Queens,Queens 39022,,Total,139,30,1,0,4,0,0,72,246
Queens,Queens,39023,Active,502,98,1,4,10,0,0,234,849
Queens,Queens,39023,Inactive,31,10,0,1,0,0,0,14,56
Queens,Queens,39023,Total,533,108,1,5,10,0,0,248,905
Queens,Queens,39024,Active,208,30,1,1,3,0,0,135,378
Queens,Queens,39024,Inactive,12,2,0,0,0,0,0,14,28
Queens,Queens,39024,Total,220,32,1,1,3,0,0,149,406
Queens,Queens,39025,Active,545,97,1,0,14,2,0,221,880
Queens,Queens,39025,Inactive,38,3,0,0,0,0,0,15,56
Queens,Queens,39025,Total,583,100,1,0,14,2,0,236,936
Queens,Queens,39026,Active,417,66,2,1,16,1,0,173,676
Queens,Queens,39026,Inactive,35,8,0,0,5,0,0,17,65
Queens,Queens,39026,Total,452,74,2,1,21,1,0,190,741
Queens,Queens,39027,Active,439,78,1,2,20,0,0,210,750
Queens,Queens,39027,Inactive,34,7,0,0,2,0,0,17,60
Queens,Queens,39027,Total,473,85,1,2,22,0,0,227,810
Queens,Queens,39028,Active,141,25,1,1,6,1,0,50,225
Queens,Queens,39028,Inactive,9,1,0,0,0,0,0,2,12
,,,,,,,,,,,,
Page 161 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 39028,,Total,150,26,1,1,6,1,0,52,237
Queens,Queens 39029,,Active,548,100,3,0,16,0,0,244,911
Queens,Queens 39029,,Inactive,25,3,0,0,0,0,0,8,36
Queens,Queens 39029,,Total,573,103,3,0,16,0,0,252,947
Queens,Queens,39030,Active,470,89,3,2,16,1,0,195,776
Queens,Queens,39030,Inactive,20,7,0,0,1,0,0,9,37
Queens,Queens,39030,Total,490,96,3,2,17,1,0,204,813
Queens,Queens,39031,Active,414,98,1,5,22,2,1,275,818
Queens,Queens,39031,Inactive,12,4,1,1,0,1,0,10,29
Queens,Queens,39031,Total,426,102,2,6,22,3,1,285,847
Queens,Queens,39032,Active,495,70,1,0,17,2,0,174,759
Queens,Queens,39032,Inactive,14,1,0,0,0,0,0,3,18
Queens,Queens,39032,Total,509,71,1,0,17,2,0,177,777
Queens,Queens,39033,Active,636,112,4,4,24,3,1,270,"1,054"
Queens,Queens,39033,Inactive,44,4,0,0,1,1,0,18,68
Queens,Queens,39033,Total,680,116,4,4,25,4,1,288,"1,122"
Queens,Queens,39034,Active,610,112,5,2,19,1,0,234,983
Queens,Queens,39034,Inactive,48,10,0,0,2,0,0,9,69
Queens,Queens,39034,Total,658,122,5,2,21,1,0,243,"1,052"
Queens,Queens,39035,Active,287,61,5,0,16,4,0,214,587
Queens,Queens,39035,Inactive,24,6,0,0,0,0,0,10,40
,,,,,,,,,,,,
Page 162 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens 39035,,Total,311,67,5,0,16,4,0,224,627
Queens,Queens 39036,,Active,53,12,0,0,3,0,0,32,100
Queens,Queens 39036,,Inactive,1,1,0,0,1,0,0,2,5
Queens,Queens 39036,,Total,54,13,0,0,4,0,0,34,105
Queens,Queens,39037,Active,463,102,2,0,30,3,0,229,829
Queens,Queens,39037,Inactive,19,7,1,0,1,0,0,12,40
Queens,Queens,39037,Total,482,109,3,0,31,3,0,241,869
Queens,Queens,39038,Active,374,40,4,0,14,3,0,139,574
Queens,Queens,39038,Inactive,11,2,0,0,1,0,0,11,25
Queens,Queens,39038,Total,385,42,4,0,15,3,0,150,599
Queens,Queens,39039,Active,0,0,0,0,0,0,0,1,1
Queens,Queens,39039,Total,0,0,0,0,0,0,0,1,1
Queens,Queens,39040,Active,112,31,1,0,6,0,0,42,192
Queens,Queens,39040,Inactive,7,3,0,1,0,0,0,5,16
Queens,Queens,39040,Total,119,34,1,1,6,0,0,47,208
Queens,Queens,39041,Active,527,83,2,3,12,2,0,188,817
Queens,Queens,39041,Inactive,55,14,1,0,3,0,0,17,90
Queens,Queens,39041,Total,582,97,3,3,15,2,0,205,907
Queens,Queens,39042,Active,88,19,1,1,5,0,0,29,143
Queens,Queens,39042,Inactive,7,1,0,0,0,0,0,3,11
Queens,Queens,39042,Total,95,20,1,1,5,0,0,32,154
,,,,,,,,,,,,
Page 163 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,39043,Active,484,71,1,5,18,1,0,134,714
Queens,Queens,39043,Inactive,29,9,0,0,1,0,0,11,50
Queens,Queens,39043,Total,513,80,1,5,19,1,0,145,764
Queens,Queens,39044,Active,733,100,5,5,32,7,1,186,"1,069"
Queens,Queens,39044,Inactive,42,13,1,2,1,0,0,11,70
Queens,Queens,39044,Total,775,113,6,7,33,7,1,197,"1,139"
Queens,Queens,39045,Active,651,104,6,1,19,5,1,187,974
Queens,Queens,39045,Inactive,38,8,2,0,1,0,0,19,68
Queens,Queens,39045,Total,689,112,8,1,20,5,1,206,"1,042"
Queens,Queens,39046,Active,738,98,5,7,36,3,0,199,"1,086"
Queens,Queens,39046,Inactive,36,7,0,0,0,1,0,9,53
Queens,Queens,39046,Total,774,105,5,7,36,4,0,208,"1,139"
Queens,Queens,39047,Active,621,138,2,5,25,5,0,190,986
Queens,Queens,39047,Inactive,44,7,0,0,4,0,0,21,76
Queens,Queens,39047,Total,665,145,2,5,29,5,0,211,"1,062"
Queens,Queens,39048,Active,409,55,0,1,13,1,0,165,644
Queens,Queens,39048,Inactive,18,11,0,1,0,1,0,5,36
Queens,Queens,39048,Total,427,66,0,2,13,2,0,170,680
Queens,Queens,39049,Active,642,82,2,1,15,1,0,198,941
Queens,Queens,39049,Inactive,35,5,0,0,1,0,0,14,55
Queens,Queens,39049,Total,677,87,2,1,16,1,0,212,996
,,,,,,,,,,,,
Page 164 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,39050,Active,170,27,1,1,6,0,0,61,266
Queens,Queens,39050,Inactive,17,3,0,0,2,1,0,2,25
Queens,Queens,39050,Total,187,30,1,1,8,1,0,63,291
Queens,Queens,39051,Active,406,72,2,2,13,4,0,164,663
Queens,Queens,39051,Inactive,29,6,0,0,3,0,0,9,47
Queens,Queens,39051,Total,435,78,2,2,16,4,0,173,710
Queens,Queens,40001,Active,371,237,8,2,20,1,0,202,841
Queens,Queens,40001,Inactive,23,13,1,0,1,0,0,13,51
Queens,Queens,40001,Total,394,250,9,2,21,1,0,215,892
Queens,Queens,40002,Active,417,182,15,3,26,1,1,192,837
Queens,Queens,40002,Inactive,15,10,1,0,0,0,0,12,38
Queens,Queens,40002,Total,432,192,16,3,26,1,1,204,875
Queens,Queens,40003,Active,489,104,10,2,14,0,1,205,825
Queens,Queens,40003,Inactive,27,13,0,0,3,0,0,16,59
Queens,Queens,40003,Total,516,117,10,2,17,0,1,221,884
Queens,Queens,40004,Active,393,172,18,5,20,3,0,211,822
Queens,Queens,40004,Inactive,32,7,0,0,2,0,0,17,58
Queens,Queens,40004,Total,425,179,18,5,22,3,0,228,880
Queens,Queens,40005,Active,504,293,11,3,34,1,0,273,"1,119"
Queens,Queens,40005,Inactive,18,9,0,0,4,0,0,13,44
Queens,Queens,40005,Total,522,302,11,3,38,1,0,286,"1,163"
,,,,,,,,,,,,
Page 165 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,40006,Active,426,239,13,1,27,1,0,210,917
Queens,Queens,40006,Inactive,13,5,1,0,0,0,0,6,25
Queens,Queens,40006,Total,439,244,14,1,27,1,0,216,942
Queens,Queens,40007,Active,547,251,14,1,43,2,0,259,"1,117"
Queens,Queens,40007,Inactive,13,9,0,0,0,0,0,12,34
Queens,Queens,40007,Total,560,260,14,1,43,2,0,271,"1,151"
Queens,Queens,40008,Active,319,56,1,0,10,3,0,104,493
Queens,Queens,40008,Inactive,26,1,1,0,1,0,0,12,41
Queens,Queens,40008,Total,345,57,2,0,11,3,0,116,534
Queens,Queens,40009,Active,529,259,20,3,25,1,0,245,"1,082"
Queens,Queens,40009,Inactive,16,15,0,0,1,0,0,8,40
Queens,Queens,40009,Total,545,274,20,3,26,1,0,253,"1,122"
Queens,Queens,40010,Active,2,1,0,0,0,0,0,1,4
Queens,Queens,40010,Total,2,1,0,0,0,0,0,1,4
Queens,Queens,40011,Active,87,17,3,0,4,0,0,33,144
Queens,Queens,40011,Inactive,4,2,0,0,0,0,0,4,10
Queens,Queens,40011,Total,91,19,3,0,4,0,0,37,154
Queens,Queens,40012,Active,60,18,4,0,2,0,0,28,112
Queens,Queens,40012,Inactive,3,2,0,0,0,0,0,1,6
Queens,Queens,40012,Total,63,20,4,0,2,0,0,29,118
,,,,,,,,,,,,
Page 166 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,40013,Active,364,148,6,4,24,2,0,157,705
Queens,Queens,40013,Inactive,24,14,0,0,0,0,0,15,53
Queens,Queens,40013,Total,388,162,6,4,24,2,0,172,758
Queens,Queens,40014,Active,582,139,6,1,25,2,0,227,982
Queens,Queens,40014,Inactive,35,16,0,0,4,0,0,21,76
Queens,Queens,40014,Total,617,155,6,1,29,2,0,248,"1,058"
Queens,Queens,40015,Active,478,117,3,1,20,0,0,233,852
Queens,Queens,40015,Inactive,31,7,0,0,0,0,0,15,53
Queens,Queens,40015,Total,509,124,3,1,20,0,0,248,905
Queens,Queens,40016,Active,670,103,1,0,16,2,0,253,"1,045"
Queens,Queens,40016,Inactive,28,9,0,0,3,0,0,15,55
Queens,Queens,40016,Total,698,112,1,0,19,2,0,268,"1,100"
Queens,Queens,40017,Active,231,66,4,2,10,0,0,110,423
Queens,Queens,40017,Inactive,4,3,0,0,0,0,0,3,10
Queens,Queens,40017,Total,235,69,4,2,10,0,0,113,433
Queens,Queens,40018,Active,693,99,1,4,30,1,0,269,"1,097"
Queens,Queens,40018,Inactive,56,11,1,1,0,1,0,32,102
Queens,Queens,40018,Total,749,110,2,5,30,2,0,301,"1,199"
Queens,Queens,40019,Active,659,80,3,0,13,1,0,190,946
Queens,Queens,40019,Inactive,68,14,0,0,1,0,0,27,110
Queens,Queens,40019,Total,727,94,3,0,14,1,0,217,"1,056"
,,,,,,,,,,,,
Page 167 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,40020,Active,677,152,5,0,24,0,0,278,"1,136"
Queens,Queens,40020,Inactive,70,20,0,1,6,0,0,35,132
Queens,Queens,40020,Total,747,172,5,1,30,0,0,313,"1,268"
Queens,Queens,40021,Active,382,70,3,1,11,1,0,128,596
Queens,Queens,40021,Inactive,64,13,1,0,3,0,0,26,107
Queens,Queens,40021,Total,446,83,4,1,14,1,0,154,703
Queens,Queens,40022,Active,608,132,2,2,12,1,0,194,951
Queens,Queens,40022,Inactive,87,15,0,0,1,0,0,30,133
Queens,Queens,40022,Total,695,147,2,2,13,1,0,224,"1,084"
Queens,Queens,40023,Active,735,109,2,3,26,1,0,233,"1,109"
Queens,Queens,40023,Inactive,48,9,1,0,1,0,0,17,76
Queens,Queens,40023,Total,783,118,3,3,27,1,0,250,"1,185"
Queens,Queens,40024,Active,691,101,0,3,24,1,0,296,"1,116"
Queens,Queens,40024,Inactive,69,12,0,0,3,0,0,22,106
Queens,Queens,40024,Total,760,113,0,3,27,1,0,318,"1,222"
Queens,Queens,40025,Active,535,68,3,5,8,0,0,221,840
Queens,Queens,40025,Inactive,83,18,0,4,1,0,0,23,129
Queens,Queens,40025,Total,618,86,3,9,9,0,0,244,969
Queens,Queens,40026,Active,532,98,3,0,11,0,1,201,846
Queens,Queens,40026,Inactive,41,4,0,0,1,0,0,16,62
Queens,Queens,40026,Total,573,102,3,0,12,0,1,217,908
,,,,,,,,,,,,
Page 168 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,40027,Active,476,123,1,4,18,2,0,240,864
Queens,Queens,40027,Inactive,28,9,0,0,1,0,0,27,65
Queens,Queens,40027,Total,504,132,1,4,19,2,0,267,929
